frame_no,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
77,0.0,3.2552339461737456,6.197712699102161,20.582613712728342,17.147162744436013,20.62503453866758,15.154408660991784,9.218050892698846
78,0.0,3.8290068115667113,6.147536193417612,21.42906167380229,17.384270722225676,20.372288648265386,14.462763052902917,7.764694561790757
79,0.0,4.139926430853789,5.967535899811214,21.82634581684596,17.734399914805685,19.88455281644307,13.838111296681005,7.098877394958411
80,0.0,4.578632795644513,6.070047794478811,21.503071804149474,17.81522725964044,19.65872878574981,13.453832383760805,6.898345757173754
81,0.0,4.9538092036660615,6.647600394453463,21.371971656596816,17.811437995301258,18.60427384265025,12.697648230481684,6.830299588091832
82,0.0,5.055789011699696,6.844210276681191,21.252998555571867,17.978873918652457,18.021365154711944,12.17797008258304,7.072887398465839
83,0.0,4.997179277235868,7.15825678504794,21.13470999403634,17.987736713575764,17.806795411940424,12.025318981983895,7.319323261993166
84,0.0,5.860830562323837,6.342562994494373,21.12094751792957,18.23580208878379,17.861100408263425,12.016035943937288,7.40846330300532
85,0.0,6.710163527334775,5.394262818135782,21.15882220256989,17.70563214026844,18.26165205409436,12.467868258655995,7.227942747320423
86,0.0,6.86339506857181,4.725017574190054,21.178926107813247,17.78025581779236,18.26273613214845,12.52266602346354,7.358211127237166
87,0.0,6.7908513737847205,4.660420751414048,20.31755844048419,16.621509655317105,17.980046868523708,14.365206305934384,9.34306763575872
88,0.0,6.833230646286678,4.607246984701806,19.86577783536254,15.937211083358068,17.66246539725154,15.06435933353918,10.306654364147548
89,0.0,6.255327316944707,5.4816107200436175,19.788278207975708,15.39460447578794,18.644596467085123,15.284806355321988,11.153500816624646
90,0.0,6.544815235383583,6.659234525624043,19.09578834979188,15.142271704067149,18.843999836572262,15.662485410807774,12.208381061575624
91,0.0,6.954228867971012,7.087308739126268,18.59079549259348,15.502004120675124,18.837952665628617,15.741211994343107,12.443988968623968
92,0.0,7.091906449737508,7.513355077746385,17.582630906497165,15.376030434184887,19.314523555206023,16.508722346147135,13.158761209844556
93,0.0,7.05295282756792,8.277463300190087,17.641009783706068,15.08733615754292,18.922813414171,16.930270130020297,13.655529745161802
94,0.0,7.006371271134398,8.838348314658392,17.708645178625897,14.892882289535068,18.14600485329296,17.608558632277543,13.852207079855344
95,0.0,6.6551703161591735,9.270050549181208,17.835732194753888,15.127434584975177,17.73119795781689,17.876253087122333,13.936212426301916
96,0.0,6.143129290195141,9.51450270649664,18.460811485986977,15.227972226176387,17.293764566120924,18.18076199813642,14.054928496301844
97,0.0,5.714740070913748,9.622373807487772,18.96644532033001,15.233909059151156,17.104712234078864,18.15546060181644,14.105549602087368
98,0.0,5.313030866768751,9.896611246043738,19.249234500119208,15.354017476640829,16.89493511733875,18.14714473984976,14.266557506966471
99,0.0,5.18012715450466,10.3514284212297,20.21188485114177,15.256237409996707,16.494638400511757,17.835658313849823,14.368614683646651
100,0.0,5.361203668282693,10.441315145356588,20.24835458860456,15.059395922289696,16.442163180855385,17.982727720583277,14.38025521046066
101,0.0,5.281438297395355,10.744048702224823,20.21949780399904,15.162032577280296,16.87728494210925,18.00722767617265,14.795671677936594
102,0.0,5.87205714385099,10.432229872168753,19.1479479772224,15.111013838632536,17.711405685418477,17.883784737712492,13.68337102043108
103,0.0,5.952188586898106,10.0960612806401,18.570181500319244,15.684730355407284,17.939890947099272,17.58560037563164,12.38254487067806
104,0.0,6.447731843122633,9.377745877055732,18.37450536598511,16.138462935271722,18.101045305457017,16.994837760788446,11.38057830040752
105,0.0,5.67076398661744,8.151999223429689,18.466368098522945,15.809198157392975,18.85677565367037,16.551224140734615,11.201838250522576
106,0.0,5.130019545636411,7.170353016010553,19.186055665364847,15.98182247449094,19.955446778602063,16.044304496637253,10.896597675179152
107,0.0,5.138179884514372,6.125950356516822,19.463650872103123,16.54143822720399,20.19715794280175,14.84354392666596,9.693443040821233
108,0.0,4.517587270719965,5.877274573403409,20.56800692763465,17.475602344094032,20.54474301195208,14.420203070904174,8.843976003922556
109,0.0,4.7327452033594986,5.540757528673165,21.04778645331735,17.67721987223809,20.295496322717803,13.686364208997992,7.378534201257179
110,0.0,5.425988021127653,5.417162481387747,21.67682306700616,18.05570107602115,19.514055424638045,13.354209208973124,6.660955322073811
111,0.0,6.503134710580145,5.106479761553525,21.82235768005362,17.969984248046504,18.66427253536712,12.643224894731867,6.1600596920380575
112,0.0,7.346853517533512,4.375337027329332,21.69491008122542,18.052329171566285,18.541669565466144,12.588042658785964,6.218652937053843
113,0.0,7.963074126595061,3.692224853283254,21.75194741648508,18.15223098141617,18.473595356742784,12.556648338126571,6.347448868980496
114,0.0,8.369551386019477,3.090584950056744,21.754533745658154,18.26270928362291,18.44557927445936,12.615895482625207,6.677591136693225
115,0.0,8.519755687197714,2.792571463178485,21.80445019520289,18.36165102931182,18.43726315407048,12.627666680286074,6.838370933512709
116,0.0,8.759846561458183,2.607971189481681,21.714187286482417,18.54546538087144,18.667602855491456,12.805057465229153,7.065651495850185
117,0.0,8.87362555582809,2.3275597026497934,21.44387812176788,18.669803613391235,18.51945861915992,12.7560608935838,7.3245870488981
118,0.0,8.728829017824596,2.1942334291138166,21.491474725709185,19.03026965878878,18.39303488898847,12.743937274623544,7.641390284357373
119,0.0,8.789789182720975,2.0588271810526497,21.46128005138376,18.763518734232573,18.643336753903043,13.151445843035052,7.594083954145888
120,0.0,8.446286278657388,2.2600647848914788,20.6948489961407,18.24470276224769,18.60159409180275,13.367729863982248,8.11396488750065
121,0.0,8.048595849362263,2.569495150965293,20.86401705730346,17.91717521851566,18.76427827901749,13.516410325241518,8.366235602618142
122,0.0,7.288628833417592,2.831433597902867,21.08529640140989,17.460248505525595,19.0862928460554,13.722795947099591,8.366441358267535
123,0.0,6.388013523506187,3.5494328749972848,21.151223901264856,16.277965665957577,19.048096003800385,14.392395323655949,8.68106032041652
124,0.0,6.135699625919028,3.962702691332975,21.11633362391344,15.451210939441808,19.233391631180137,14.544183297340604,8.748579788945886
125,0.0,5.752077815807829,4.412540486409746,21.130705450417548,15.193866731174856,19.454180991547084,14.574569515511929,8.63020128417382
126,0.0,5.221767233179211,4.818058337924002,21.234860381447906,15.159925722011536,19.34455400830598,14.263487926106434,8.43396853277549
127,0.0,4.92892860164676,5.29067302284137,21.136805898093563,15.086329756807825,19.442155091072056,14.188738036721558,8.436450737178134
128,0.0,4.497710613028825,5.707181781545022,21.241745563864125,15.15902807043706,19.548365094984053,14.21304239702678,8.474809085383013
129,0.0,4.30994237886469,5.9951593725558,21.216764906194232,15.222516277648086,19.85833576815439,14.492548445009714,8.398453834710908
130,0.0,4.063566823747799,6.079026235602511,21.38119134007711,15.68727421288734,19.95979832397711,14.362869887431456,8.530547880524155
131,0.0,3.9330949950373313,6.267837694476677,21.410134765054583,16.184145211576094,19.93012472219985,14.186368821061016,8.440831109080692
132,0.0,3.718061833366346,6.1602572675998415,21.47669504668246,16.701262114672332,19.993318609492206,13.749402475701144,8.302653380855732
133,0.0,3.4363073353058886,6.077873489628137,21.42319933281042,17.062887358130553,19.89814184292953,13.370820764351594,7.934449015901062
134,0.0,3.39081441877563,6.109776771634776,21.65186134034157,17.533839937793775,19.6763358178922,13.07192179362906,8.155436224384284
135,0.0,3.3792375032994766,6.198799307156738,22.18508916064713,18.145183342561,19.49666007148097,12.778518831649825,7.911695819689252
136,0.0,3.4595588950432727,6.595131786971812,22.386479096788104,17.810813577766993,19.674373245519096,12.711295791826643,7.39075239489597
137,0.0,4.170851892541863,7.131226306191353,21.997284847287283,17.18331192081599,19.27195875777016,12.41694960876838,7.227563735425109
138,0.0,5.087998256037961,7.077593961462215,21.893809528229543,16.789364638295286,18.709289496257107,12.31781300203666,6.844263941014919
139,0.0,6.06657334262723,6.366100793475136,21.68695955890732,16.608842358432238,18.51180042177344,12.301839660426676,6.598309780244197
140,0.0,7.440706275538868,5.453707301772545,21.32615224704951,16.569596054941993,18.13641574851604,12.269636440672157,6.5452805709889805
141,0.0,8.320554826330655,4.570567662731391,21.262753700228853,16.711629319534012,18.107966891410936,12.350316924007986,6.7314711676524
142,0.0,8.920786273733167,3.783772439981429,21.251961062876536,16.910593639591234,18.148405216772364,12.257748188926874,6.836736183136459
143,0.0,9.25007161787702,3.4730955954471034,21.287310512626856,16.822517297356505,17.78772562554656,12.29231335886817,7.288837186108127
144,0.0,9.22037266441266,2.758144120151421,20.992091606338263,17.282430714920192,18.0266976475403,13.113007372330744,7.939523600177951
145,0.0,9.124327702734064,2.70092741978185,20.722465520045365,17.654092594230786,18.12301094802909,13.36490661553343,8.035477621945041
146,0.0,8.593656543965086,2.648676579449152,20.86388163408934,17.365661055824134,18.49870603149948,13.553768142412574,8.065115105760826
147,0.0,7.919814310422569,3.2413465976348745,20.97624402530823,16.558834890679783,18.50702945981021,14.031551406490223,8.344961513739692
148,0.0,7.4098739096743635,3.5661475458841454,20.830521377238743,15.682578193550238,18.67220404630525,14.401596726381635,8.646664219460472
149,0.0,7.223372604771402,4.0445779995254405,20.96144495118156,15.186532348823356,18.56296737807505,14.34701158822067,8.626578551127183
150,0.0,6.543092301896862,4.763821519035117,20.60009984564028,14.995440501029998,17.949678487652832,13.92919145032516,8.443907192914624
151,0.0,5.841038312749167,5.278689805934267,20.45457207220862,15.4922889395364,17.663113208402844,13.765791870074327,8.545295934291818
152,0.0,5.212865297604761,5.752867231188719,20.31734439920057,15.964436276015636,17.05699466414545,13.768288568516589,8.686881896541719
153,0.0,5.052722229323548,6.320587765063297,20.414815104729183,16.70490295810965,16.680509918846816,13.953732778739258,8.89649169715823
154,0.0,4.357719550615306,6.397369282804712,20.66927066017597,16.863448156926644,17.25510269503639,14.21734649100857,9.025798937632596
155,0.0,3.943930554099973,6.476445892030638,21.022479410153533,16.976674459033227,17.581751642810264,14.283365135224043,9.365418958499978
156,0.0,3.724108573914117,6.146869204487798,20.98805783711887,17.458320301701043,18.03166022088784,14.12590595736602,9.117965051887191
157,0.0,3.5450024642695754,6.098251473772563,20.94482257575455,17.85489271222248,18.16532794548617,13.92592468558808,8.90004394652194
158,0.0,2.9587318907495,6.075359683498517,21.39149689783244,17.937842749650788,18.62741821604373,13.51846350277875,8.690143382461503
159,0.0,2.9979424054338497,6.527503250211307,21.85424160141864,18.25562689576161,18.529069790565263,12.771053631457796,8.249172136758638
160,0.0,2.994224895100192,6.437373363325829,21.962004109029056,18.943292105077845,18.27712154415968,12.773654158491484,7.887687263661187
161,0.0,2.933860608054622,6.675409075229823,22.014468199705963,18.82950545528168,18.758764434169105,12.83891028254159,7.929460497689517
162,0.0,3.650367443830369,7.022021033484097,21.964024262940576,18.134146945686,18.79105192682921,12.799937227348336,7.591473317543893
163,0.0,4.13115580690642,7.276018936327078,21.814401593318934,17.60392943774748,18.541424165431422,12.698095174840356,7.384445246129519
164,0.0,4.5420663340149545,7.198344097705672,21.544117527967103,17.554787952553447,18.485659886414577,12.703142485465031,7.63553373377075
165,0.0,5.094275432167358,6.8932565645354575,21.3891588970732,17.39999291045148,18.41721092807316,12.784016237007936,7.94175371828416
166,0.0,5.144865476952811,6.843286379842977,21.43721525920232,17.26048438415304,18.794221246409613,13.208075009696108,8.281400567406472
167,0.0,4.868241286488924,7.163839631460746,21.659068866679647,17.243573384726975,18.46887405438648,13.080959718817867,8.279457079198412
168,0.0,4.584552524245194,6.939477765372515,21.251136912405045,16.90523520686223,18.31097211854233,13.405852360918242,8.57149019226315
169,0.0,4.438532218048598,7.064401699153492,20.803112394825565,16.504511216142657,18.585311659906168,13.844057166893338,8.498188860693224
170,0.0,4.328401711198666,7.064281356561028,20.89586249350065,16.12573729456645,18.845400549425147,14.256622621170864,8.486106733892502
171,0.0,4.403186541730684,6.971724103719362,20.643790636209875,15.275888369183244,18.266680680838416,14.05216880968045,8.390228261177842
172,0.0,4.202920001924937,7.388783502870783,20.55199730565979,14.854469558508768,18.2881007812126,14.062921953072037,8.47817246144357
173,0.0,3.884814227536568,7.656089094568438,20.35401909276019,14.514388289848336,18.13765165562028,13.957690961434672,8.607488728979826
174,0.0,3.18027941777236,7.436436710492879,20.17951389707484,15.735982020938826,17.24644192843243,13.734419345606415,8.677568473580802
175,0.0,2.842363731526756,7.511515409007518,20.0334359347299,16.457012407258887,16.70879183407817,13.73894717083107,8.95646953671857
176,0.0,2.805832754594114,7.85415485990898,19.78260094681432,16.900084336864605,16.1485409167279,13.74547134411022,9.086125985368469
177,0.0,3.2909876172105936,8.370839560232579,19.96271598076148,17.473353872441454,15.639250934295118,13.671731688265568,8.787071820456013
178,0.0,3.377122504135744,8.310872192745949,19.862902485907256,17.45093486105776,15.850158346554451,13.980616192503732,8.636340577931685
179,0.0,2.960569360338169,7.790970834482811,20.275961492400004,17.402190791496285,17.007811759912816,14.48400671246942,8.728345239491974
180,0.0,2.267840561436149,7.42078678724124,20.829280575185624,17.97492018902354,17.96734093372178,14.028482923054748,8.65576196764696
181,0.0,2.071714933511775,7.373194446233069,21.42650614684331,18.7051409562511,18.61984187710538,12.9844432907709,8.131077255302628
182,0.0,2.488777418480907,7.881968136180077,21.867228154639832,18.58403305740936,18.220976102667898,12.5712777809339,8.158748979947962
183,0.0,2.649923875028381,8.047248539970283,22.13116004968143,17.934743542718618,18.6383650474309,12.902050208840214,7.868353056126822
184,0.0,2.77227089521512,7.995965389355717,22.16207309492249,17.589420348343573,18.91516837488268,13.003066376303874,7.806143454136481
185,0.0,2.792980621106565,7.965638459864657,22.29113680451767,17.502920822688782,19.10384041676646,13.381417638461292,7.857387218718922
186,0.0,2.998179166614094,8.214415747093634,22.03079005233389,17.13779725750815,19.186172654727905,13.49929226032094,7.971176948207958
187,0.0,3.161817603964906,8.180442171356361,21.8325159786268,17.14451973580618,19.214999461407,13.573810614649547,8.07888503639724
188,0.0,3.223172861882404,8.134863237314738,21.79825520201578,17.214244682510714,19.310433131645105,13.439130769636924,7.7538062423016605
189,0.0,3.1915752673748297,8.11806561463721,21.81712504604477,17.2951817973133,19.34891604303152,13.309253536702922,7.69517496595644
190,0.0,3.1915752673748297,8.11806561463721,21.81712504604477,17.2951817973133,19.34891604303152,13.309253536702922,7.69517496595644
191,0.0,3.228673920807266,8.138699656370688,21.901803868713888,17.23955758508905,19.249106181294906,13.279253921566829,7.711213256698399
192,0.0,4.784521895368059,8.185587971755886,19.324698115178773,15.423409289255948,18.507929182938945,14.252382596593092,11.241181576847312
193,0.0,5.867345261140155,8.250677976547166,18.628778173046083,15.414027825170896,18.709686308148537,13.9771209790194,12.124885966414626
194,0.0,5.907460620428972,7.932747841103526,18.78054981569584,15.72245497062844,19.26273978929293,13.531292190159332,12.21507923890272
195,0.0,6.356821012211562,7.728375825931109,19.069483786634983,15.448665899542116,19.4063489332441,12.719419569416967,12.41662272635433
196,0.0,6.989839714001181,7.638697003724108,19.01636150765604,14.829135910054426,19.92697363396161,12.353413939699456,11.89325592159895
197,0.0,7.143470132429034,7.53491871856655,19.022707902307552,14.772392879776104,19.850278316584284,12.43199637405213,11.832581849099885
198,0.0,7.3298698892542,7.479953223412228,18.98764971393744,14.764446480052658,19.945412942874945,12.537779707404647,11.699456010341464
199,0.0,7.330204639999627,7.660972168040644,18.896353940812933,14.737687900373787,19.55252923589221,12.55417675576404,11.720051102171652
200,0.0,7.246692934388366,7.822771512813294,18.84678012760536,14.691279500965852,19.568654165594324,12.659414106943322,11.904548432328
201,0.0,7.200099456993856,7.707975895092689,18.85178119260332,14.563295294681971,19.547597963774297,13.118784030816192,12.409105438654684
202,0.0,7.036685236627201,7.275656009708935,18.917280169018863,14.495061662821804,19.44904884170097,13.06786103253364,12.761205699763286
203,0.0,7.279576156238783,7.06564777197038,18.767074850443034,14.431147797900437,19.19494464629339,13.123564979857788,12.805794151627648
204,0.0,6.859691177040215,7.265196381009919,18.26954812957024,14.623387414022528,18.669577306621694,13.39719101885316,13.610674059915375
205,0.0,6.621036808373651,7.348025089910501,18.239948855327707,14.511316444000425,18.28219556361487,13.916193470109132,13.91675425983978
206,0.0,6.568270701330879,7.460785273003171,18.04770797334234,14.366844860171977,18.316858199565687,13.875918381046672,13.891402230556618
207,0.0,7.024646878374343,8.316679081034964,17.887666650098698,14.367595250345676,18.01011335435282,14.317389942872424,14.032496900310882
208,0.0,6.997960315899987,9.06503727837492,17.396749763383163,14.577859474817044,17.793975300377078,14.600564763762089,14.421642506775344
209,0.0,6.732944300996503,9.906172267105566,17.326252508598117,14.75766933798796,17.365722427529942,14.587288268922782,14.775662736441385
210,0.0,6.968235758384958,11.231294539424129,16.18224760254122,14.953787169042675,17.621032307496783,15.153484485602142,15.77166473983964
211,0.0,6.859185640489076,12.121856762757478,15.464622010126984,14.92840968702273,17.427761755427294,15.322983864788917,16.18547488123937
212,0.0,6.842986378314038,12.627386901200978,14.866300074042638,14.922888891458664,17.343225594275157,15.423644320453617,16.34714236024695
213,0.0,6.630898397581563,13.230595031702114,14.877754892593549,14.883510002984949,17.257016118983238,15.571269519493791,16.320636638069157
214,0.0,6.153722001361567,13.563991129231653,14.632449100797809,15.100430825839736,17.252741748239163,15.47871525685574,16.218850929037483
215,0.0,5.819717938152608,12.644490531343878,15.096542743612307,15.190780899050406,17.207112971472526,15.386444810567138,15.703688897063843
216,0.0,5.4188954769680695,10.60475339131803,16.473931475232025,15.377242411063536,18.08962564878382,14.829705412808302,14.080156784429434
217,0.0,4.9085587732273686,9.135311674389976,17.502108284664697,15.813754452209814,18.681608548636586,14.437886756897475,13.730796040413704
218,0.0,4.843225453913984,8.373132586253984,18.39040329776208,16.181092472170317,18.863058689347472,14.120741693014237,13.4208574085549
219,0.0,5.4373417186748645,7.283879022283562,19.332679449165312,16.558810544649003,19.723090818699426,13.460293142205389,12.732447036853433
220,0.0,5.575993812691746,6.985212263651986,19.57927573731025,16.263572230096084,20.44047328866188,13.019053241314994,12.453643558332812
221,0.0,5.919088389630415,6.811682890431428,19.523374484154026,15.972044874827535,20.741471051446982,12.882409437916795,12.310870265685782
222,0.0,6.153757141052104,6.728113191333217,19.465703875501603,15.965490920370456,20.877333132893128,12.990481217453944,11.765076051748558
